"eventtype","ts","eventid","requestid","receivedat","metadata_json","validation_json","payload_json","ingestedat","year","month","day","type"
"search.search.performed","2025-01-15T16:24:19Z","bbff275b-4ec5-48d5-b894-bf3793d56a01","b7f0f3e4-32ea-4afb-8736-e400811e46d4","2025-10-15T23:53:36.454855Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23614157454, ""eventSizeBytes"": 289, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:53:40.662622Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.search.performed/bbff275b-4ec5-48d5-b894-bf3793d56a01.json""}","{""searchId"": ""SCH-20250115-015"", ""userId"": ""u-1490"", ""origin"": ""EZE"", ""destination"": ""BRC"", ""departDate"": ""2025-07-18"", ""returnDate"": ""2025-07-25"", ""paxCount"": 3, ""category"": ""holiday"", ""performedAt"": ""2025-01-15T16:24:19Z""}","2025-10-15T23:53:40.662685Z","2025","10","15","search.search.performed"
"catalogo","2025-03-05T08:45:00Z","bd5ceba9-ae3c-45d4-b485-32ff3b3e3cd7","2a04d2dd-9eb1-4bf2-bc8b-de4bda1db2e6","2025-10-15T23:58:46.289125Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 19408426289, ""eventSizeBytes"": 325, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:58:47.256880Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Unknown aircraft type: A320"", ""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=catalogo/bd5ceba9-ae3c-45d4-b485-32ff3b3e3cd7.json""}","{""id"": 2, ""id_vuelo"": ""LA621"", ""aerolinea"": ""LATAM"", ""origen"": ""AEP"", ""destino"": ""SCL"", ""precio"": 420, ""moneda"": ""USD"", ""despegue"": ""2025-03-05T08:45:00Z"", ""aterrizaje_local"": ""2025-03-05T14:30:00Z"", ""estado_vuelo"": ""En hora"", ""capacidadAvion"": 174, ""tipoAvion"": ""A320""}","2025-10-15T23:58:47.256942Z","2025","10","15","catalogo"
"reservations.reservation.created","2025-01-15T10:52:00Z","fcc81715-a2b1-4f6f-9eea-05f5232e4224","6b96df2e-463f-41b6-aedd-e67de77f1c58","2025-10-15T23:59:06.843431Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23634426843, ""eventSizeBytes"": 219, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:59:07.826307Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=reservations.reservation.created/fcc81715-a2b1-4f6f-9eea-05f5232e4224.json""}","{""reservationId"": ""RSV-5001"", ""userId"": ""u-1001"", ""flightId"": ""AR1302"", ""amount"": 750, ""currency"": ""USD"", ""reservedAt"": ""2025-01-15T10:52:00Z""}","2025-10-15T23:59:07.826367Z","2025","10","15","reservations.reservation.created"
"flights.flight.created","2025-03-12T05:50:00Z","ab79c397-4c2c-4ec3-9a2d-cab42ac57f85","31d3afd2-ed92-4260-8cc4-7c11d0788064","2025-10-15T23:58:25.338015Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 18814105338, ""eventSizeBytes"": 308, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:58:25.883584Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=flights.flight.created/ab79c397-4c2c-4ec3-9a2d-cab42ac57f85.json""}","{""flightId"": ""AR1360"", ""flightNumber"": ""AR1360"", ""origin"": ""EZE"", ""destination"": ""USH"", ""aircraftModel"": ""B737"", ""departureAt"": ""2025-03-12T05:50:00Z"", ""arrivalAt"": ""2025-03-12T08:20:00Z"", ""status"": ""En hora"", ""price"": 255, ""currency"": ""USD""}","2025-10-15T23:58:25.883644Z","2025","10","15","flights.flight.created"
"reservations.reservation.updated","2025-01-16T17:12:00Z","c817c68e-6dc5-41c3-a62f-5fa717195792","ddd272bb-2be2-4768-ad57-e2a9b89bd5a5","2025-10-15T23:59:59.702110Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23525279702, ""eventSizeBytes"": 210, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-16T00:00:00.767756Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=reservations.reservation.updated/c817c68e-6dc5-41c3-a62f-5fa717195792.json""}","{""reservationId"": ""RSV-5016"", ""newStatus"": ""CANCELLED"", ""reservationDate"": ""2025-01-16T17:12:00Z"", ""flightDate"": ""2025-06-03T14:20:00Z""}","2025-10-16T00:00:00.767815Z","2025","10","15","reservations.reservation.updated"
"flights.flight.created","2025-02-01T07:15:00Z","a4630b4d-223c-4f38-a488-d9ad8095d82a","5e3f0dd3-ed02-49b4-bbf3-dcdfb65f7a86","2025-10-15T23:58:23.969320Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 22178603969, ""eventSizeBytes"": 308, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:58:25.240277Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=flights.flight.created/a4630b4d-223c-4f38-a488-d9ad8095d82a.json""}","{""flightId"": ""FO501"", ""flightNumber"": ""FO501"", ""origin"": ""EZE"", ""destination"": ""MDZ"", ""aircraftModel"": ""EMB190"", ""departureAt"": ""2025-02-01T07:15:00Z"", ""arrivalAt"": ""2025-02-01T08:40:00Z"", ""status"": ""En hora"", ""price"": 189, ""currency"": ""ARS""}","2025-10-15T23:58:25.240337Z","2025","10","15","flights.flight.created"
"catalogo","2025-02-18T12:30:00Z","c9c8d41c-da84-49f0-b268-e79116f87b83","31e93c4a-da33-492d-bf79-0e1027f3509e","2025-10-15T23:58:45.865343Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 20690925865, ""eventSizeBytes"": 344, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:58:47.294520Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=catalogo/c9c8d41c-da84-49f0-b268-e79116f87b83.json""}","{""id"": 1, ""id_vuelo"": ""AR1302"", ""aerolinea"": ""Aerolineas Argentinas"", ""origen"": ""EZE"", ""destino"": ""MIA"", ""precio"": 750, ""moneda"": ""USD"", ""despegue"": ""2025-02-18T12:30:00Z"", ""aterrizaje_local"": ""2025-02-18T23:05:00Z"", ""estado_vuelo"": ""En hora"", ""capacidadAvion"": 180, ""tipoAvion"": ""B737""}","2025-10-15T23:58:47.294582Z","2025","10","15","catalogo"
"catalogo","2025-06-12T06:10:00Z","c6006b8d-208a-476f-9f21-b718361a03df","a34f97a5-8391-4ff2-bef9-2f83985cc526","2025-10-15T23:58:48.555456Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 10864128555, ""eventSizeBytes"": 339, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:58:49.752470Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Unknown aircraft type: B737MAX"", ""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=catalogo/c6006b8d-208a-476f-9f21-b718361a03df.json""}","{""id"": 12, ""id_vuelo"": ""CM451"", ""aerolinea"": ""Copa Airlines"", ""origen"": ""EZE"", ""destino"": ""PTY"", ""precio"": 540, ""moneda"": ""USD"", ""despegue"": ""2025-06-12T06:10:00Z"", ""aterrizaje_local"": ""2025-06-12T14:45:00Z"", ""estado_vuelo"": ""En hora"", ""capacidadAvion"": 174, ""tipoAvion"": ""B737MAX""}","2025-10-15T23:58:49.752535Z","2025","10","15","catalogo"
"reservations.reservation.created","2025-01-15T14:55:03Z","78c501c7-65ee-498f-b759-6750b4f5f147","2d019fc5-1b21-4c8d-8f05-c2100451b657","2025-10-15T23:59:09.310830Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23619846310, ""eventSizeBytes"": 219, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:59:10.411778Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=reservations.reservation.created/78c501c7-65ee-498f-b759-6750b4f5f147.json""}","{""reservationId"": ""RSV-5011"", ""userId"": ""u-1418"", ""flightId"": ""AR1360"", ""amount"": 455, ""currency"": ""USD"", ""reservedAt"": ""2025-01-15T14:55:03Z""}","2025-10-15T23:59:10.411838Z","2025","10","15","reservations.reservation.created"
"payments.payment.status_updated","2025-01-15T19:07:00Z","4c21db94-c393-487e-af87-dda4bc3ccf1d","cf43e2cf-7532-4e1e-9501-fa5c5ebd4d47","2025-10-15T23:59:37.633278Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23604757633, ""eventSizeBytes"": 241, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:59:38.588697Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=payments.payment.status_updated/4c21db94-c393-487e-af87-dda4bc3ccf1d.json""}","{""paymentId"": ""PAY-8012"", ""reservationId"": ""RSV-5012"", ""userId"": ""u-1444"", ""status"": ""FAILED"", ""amount"": 899, ""currency"": ""USD"", ""updatedAt"": ""2025-01-15T19:07:00Z""}","2025-10-15T23:59:38.588756Z","2025","10","15","payments.payment.status_updated"
"flights.flight.created","2025-04-01T20:15:00Z","0867a32c-6f71-48ec-9284-3c3e22a87bef","19d1b01f-15ac-43d9-9808-a756b0459e11","2025-10-15T23:58:25.068283Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 17034205068, ""eventSizeBytes"": 305, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:58:25.886113Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=flights.flight.created/0867a32c-6f71-48ec-9284-3c3e22a87bef.json""}","{""flightId"": ""AZ681"", ""flightNumber"": ""AZ681"", ""origin"": ""EZE"", ""destination"": ""FCO"", ""aircraftModel"": ""A330"", ""departureAt"": ""2025-04-01T20:15:00Z"", ""arrivalAt"": ""2025-04-02T11:00:00Z"", ""status"": ""En hora"", ""price"": 1180, ""currency"": ""USD""}","2025-10-15T23:58:25.886174Z","2025","10","15","flights.flight.created"
"reservations.reservation.created","2025-01-15T13:09:36Z","10ee9de2-d577-4d4d-8e56-97715cabd65d","5f5bbc7b-0875-4e33-b795-b5b9f3e99ff7","2025-10-15T23:59:08.409214Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23626172409, ""eventSizeBytes"": 219, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:59:09.338689Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=reservations.reservation.created/10ee9de2-d577-4d4d-8e56-97715cabd65d.json""}","{""reservationId"": ""RSV-5007"", ""userId"": ""u-1288"", ""flightId"": ""JJ8003"", ""amount"": 654, ""currency"": ""USD"", ""reservedAt"": ""2025-01-15T13:09:36Z""}","2025-10-15T23:59:09.338747Z","2025","10","15","reservations.reservation.created"
"payments.payment.status_updated","2025-01-15T17:02:00Z","49df3bac-d12f-4554-a9c4-2dbc9e650d0d","8caab276-b228-414b-b8ca-cd0ecdd049d0","2025-10-15T23:59:35.251948Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23612255251, ""eventSizeBytes"": 238, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:59:36.003113Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=payments.payment.status_updated/49df3bac-d12f-4554-a9c4-2dbc9e650d0d.json""}","{""paymentId"": ""PAY-8003"", ""reservationId"": ""RSV-5003"", ""userId"": ""u-1112"", ""status"": ""PAID"", ""amount"": 189, ""currency"": ""ARS"", ""updatedAt"": ""2025-01-15T17:02:00Z""}","2025-10-15T23:59:36.003172Z","2025","10","15","payments.payment.status_updated"
"reservations.reservation.created","2025-01-15T11:28:44Z","7dda5675-a528-442a-aac9-ebd692c69b3f","06b9cd1e-8aa6-4090-b69a-664c9d90ce4e","2025-10-15T23:59:07.516668Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23632223516, ""eventSizeBytes"": 218, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:59:08.845448Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=reservations.reservation.created/7dda5675-a528-442a-aac9-ebd692c69b3f.json""}","{""reservationId"": ""RSV-5003"", ""userId"": ""u-1112"", ""flightId"": ""FO501"", ""amount"": 189, ""currency"": ""ARS"", ""reservedAt"": ""2025-01-15T11:28:44Z""}","2025-10-15T23:59:08.845506Z","2025","10","15","reservations.reservation.created"
"users.user.created","2025-01-15T13:15:00Z","3ff39d8d-ee1b-4439-8d8c-8b1075dbb3c9","3706eb69-8136-432b-8d9d-929fce018bd6","2025-10-15T23:58:05.006493Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23625785006, ""eventSizeBytes"": 185, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:58:05.813121Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=users.user.created/3ff39d8d-ee1b-4439-8d8c-8b1075dbb3c9.json""}","{""userId"": ""user-1320"", ""nationalityOrOrigin"": ""US"", ""roles"": [""traveler"", ""corporate""], ""createdAt"": ""2025-01-15T13:15:00Z""}","2025-10-15T23:58:05.813178Z","2025","10","15","users.user.created"
"search.search.performed","2025-01-15T14:37:48Z","fcdb0523-4d61-4c30-8f65-325c515a05a8","11947764-c249-496f-af18-c2682295e4a0","2025-10-15T23:53:35.261079Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23620547261, ""eventSizeBytes"": 289, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:53:40.042178Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.search.performed/fcdb0523-4d61-4c30-8f65-325c515a05a8.json""}","{""searchId"": ""SCH-20250115-010"", ""userId"": ""u-1405"", ""origin"": ""COR"", ""destination"": ""SCL"", ""departDate"": ""2025-06-12"", ""returnDate"": ""2025-06-22"", ""paxCount"": 3, ""category"": ""economy"", ""performedAt"": ""2025-01-15T14:37:48Z""}","2025-10-15T23:53:40.042241Z","2025","10","15","search.search.performed"
"search.search.performed","2025-01-15T11:02:51Z","12dc99cc-6576-40d7-ad7a-3b2a73a64bf7","335a8aa2-1c47-4cf7-8e9b-47f1c9c2e3f4","2025-10-15T23:53:33.577222Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23633442577, ""eventSizeBytes"": 279, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:53:38.202189Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.search.performed/12dc99cc-6576-40d7-ad7a-3b2a73a64bf7.json""}","{""searchId"": ""SCH-20250115-003"", ""userId"": ""u-1112"", ""origin"": ""EZE"", ""destination"": ""MDZ"", ""departDate"": ""2025-02-01"", ""returnDate"": """", ""paxCount"": 3, ""category"": ""economy"", ""performedAt"": ""2025-01-15T11:02:51Z""}","2025-10-15T23:53:38.202268Z","2025","10","15","search.search.performed"
"users.user.created","2025-01-15T15:47:00Z","8188330b-ccaa-473a-be91-539e703f7087","12c133e0-6c9d-4409-99e8-2cb50c1a31f9","2025-10-15T23:58:05.445656Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23616665445, ""eventSizeBytes"": 182, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:58:06.589331Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=users.user.created/8188330b-ccaa-473a-be91-539e703f7087.json""}","{""userId"": ""user-1455"", ""nationalityOrOrigin"": ""AR"", ""roles"": [""traveler"", ""family""], ""createdAt"": ""2025-01-15T15:47:00Z""}","2025-10-15T23:58:06.589393Z","2025","10","15","users.user.created"
"search.cart.item.added","2025-01-15T12:16:27Z","00372e90-3af9-485f-9617-a98b92405888","d9ef321d-9994-4326-ba62-4ac0f82f0a60","2025-10-15T23:57:40.919391Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23629273919, ""eventSizeBytes"": 141, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:57:41.746159Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.cart.item.added/00372e90-3af9-485f-9617-a98b92405888.json""}","{""userId"": ""u-1203"", ""flightId"": ""G31021"", ""addedAt"": ""2025-01-15T12:16:27Z""}","2025-10-15T23:57:41.746245Z","2025","10","15","search.cart.item.added"
"reservations.reservation.created","2025-01-15T16:44:30Z","586eeed9-103a-46b1-87a1-7ff1b6a95ef6","76c37d2b-0c09-4be3-aceb-9a226d2d2a10","2025-10-15T23:59:10.501671Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23613280501, ""eventSizeBytes"": 219, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:59:11.260101Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=reservations.reservation.created/586eeed9-103a-46b1-87a1-7ff1b6a95ef6.json""}","{""reservationId"": ""RSV-5016"", ""userId"": ""u-1495"", ""flightId"": ""AR1378"", ""amount"": 215, ""currency"": ""USD"", ""reservedAt"": ""2025-01-15T16:44:30Z""}","2025-10-15T23:59:11.260164Z","2025","10","15","reservations.reservation.created"
"search.search.performed","2025-01-15T16:05:11Z","b402ed43-c010-4a80-8f85-3c69c442fb61","3f08f37f-b492-4779-9d60-d733cbef6f9e","2025-10-15T23:53:36.201878Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23615305201, ""eventSizeBytes"": 291, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:53:40.656475Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.search.performed/b402ed43-c010-4a80-8f85-3c69c442fb61.json""}","{""searchId"": ""SCH-20250115-014"", ""userId"": ""u-1488"", ""origin"": ""MDZ"", ""destination"": ""SCL"", ""departDate"": ""2025-03-22"", ""returnDate"": ""2025-03-27"", ""paxCount"": 1, ""category"": ""corporate"", ""performedAt"": ""2025-01-15T16:05:11Z""}","2025-10-15T23:53:40.656536Z","2025","10","15","search.search.performed"
"payments.payment.status_updated","2025-01-15T17:33:00Z","0d2dfed9-a5df-4b0d-8d3c-439bdb7cc8a3","702e9798-3cf2-4b74-bc13-de34945f9c62","2025-10-15T23:59:35.700818Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23610395700, ""eventSizeBytes"": 242, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:59:36.511371Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=payments.payment.status_updated/0d2dfed9-a5df-4b0d-8d3c-439bdb7cc8a3.json""}","{""paymentId"": ""PAY-8005"", ""reservationId"": ""RSV-5005"", ""userId"": ""u-1203"", ""status"": ""PENDING"", ""amount"": 365, ""currency"": ""USD"", ""updatedAt"": ""2025-01-15T17:33:00Z""}","2025-10-15T23:59:36.511439Z","2025","10","15","payments.payment.status_updated"
"search.search.performed","2025-01-15T12:08:29Z","0d5d45b6-8a83-42c2-a5ae-f6baf7cf42bb","597bccf5-fa19-4048-841e-22980a861913","2025-10-15T23:53:34.060643Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23629505060, ""eventSizeBytes"": 289, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:53:38.162911Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.search.performed/0d5d45b6-8a83-42c2-a5ae-f6baf7cf42bb.json""}","{""searchId"": ""SCH-20250115-005"", ""userId"": ""u-1203"", ""origin"": ""MDZ"", ""destination"": ""GRU"", ""departDate"": ""2025-04-14"", ""returnDate"": ""2025-04-21"", ""paxCount"": 2, ""category"": ""economy"", ""performedAt"": ""2025-01-15T12:08:29Z""}","2025-10-15T23:53:38.163024Z","2025","10","15","search.search.performed"
"catalogo","2025-08-02T09:10:00Z","0e5ed8fc-b5cd-49d5-ae08-430e7c2b27a2","322641a8-c6d4-4f79-84f6-2eb046f16170","2025-10-15T23:58:47.439910Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 6446927439, ""eventSizeBytes"": 328, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:58:48.359146Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Unknown aircraft type: A321"", ""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=catalogo/0e5ed8fc-b5cd-49d5-ae08-430e7c2b27a2.json""}","{""id"": 7, ""id_vuelo"": ""JJ8003"", ""aerolinea"": ""LATAM"", ""origen"": ""SLA"", ""destino"": ""RGL"", ""precio"": 654, ""moneda"": ""USD"", ""despegue"": ""2025-08-02T09:10:00Z"", ""aterrizaje_local"": ""2025-08-02T15:55:00Z"", ""estado_vuelo"": ""En hora"", ""capacidadAvion"": 220, ""tipoAvion"": ""A321""}","2025-10-15T23:58:48.359208Z","2025","10","15","catalogo"
"reservations.reservation.updated","2025-01-16T18:05:00Z","655ed108-b50f-427a-8242-377fd1dde729","cf32eda4-50ef-43dc-9537-a9d426fac820","2025-10-15T23:59:59.910870Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23522099910, ""eventSizeBytes"": 210, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-16T00:00:00.671769Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=reservations.reservation.updated/655ed108-b50f-427a-8242-377fd1dde729.json""}","{""reservationId"": ""RSV-5018"", ""newStatus"": ""CONFIRMED"", ""reservationDate"": ""2025-01-16T18:05:00Z"", ""flightDate"": ""2025-05-05T07:50:00Z""}","2025-10-16T00:00:00.671825Z","2025","10","15","reservations.reservation.updated"
"search.cart.item.added","2025-01-15T10:45:03Z","ba195914-fb04-420e-8901-50cf6bef2afa","9b168b35-fd23-4416-b8b0-20e818dcd951","2025-10-15T23:57:39.786326Z","{""source"": ""tp-ingest-events"", ""version"": ""1.0"", ""ingestionLatencyMs"": 23634756786, ""eventSizeBytes"": 141, ""hasAllRequiredFields"": true, ""hasAllOptionalFields"": true, ""processingRegion"": ""us-east-1""}","{""status"": ""valid"", ""validatedAt"": ""2025-10-15T23:57:41.027416Z"", ""validatedBy"": ""tp-validate-events"", ""errors"": [], ""warnings"": [""Event timestamp is more than 30 days old""], ""originalS3Key"": ""year=2025/month=10/day=15/type=search.cart.item.added/ba195914-fb04-420e-8901-50cf6bef2afa.json""}","{""userId"": ""u-1001"", ""flightId"": ""AR1302"", ""addedAt"": ""2025-01-15T10:45:03Z""}","2025-10-15T23:57:41.027488Z","2025","10","15","search.cart.item.added"
